http://www.wikidata.org/entity/Q4170545,महागौरी
http://www.wikidata.org/entity/Q2866458,महाकाली
http://www.wikidata.org/entity/Q2790254,मल्लिनाथ
http://www.wikidata.org/entity/Q1906028,मरुद्गण
http://www.wikidata.org/entity/Q24945843,मरुदेवी
http://www.wikidata.org/entity/Q241908,मरीचि
http://www.wikidata.org/entity/Q1200549,मरिअम्मन
http://www.wikidata.org/entity/Q1150,मरक्युरी
http://www.wikidata.org/entity/Q1518806,मनसा देवी
http://www.wikidata.org/entity/Q30673061,मद्रावती
http://www.wikidata.org/entity/Q4919394,मणिमेखला
http://www.wikidata.org/entity/Q471696,मञ्जुश्री
http://www.wikidata.org/entity/Q2849275,मंगल (ज्योतिष)
http://www.wikidata.org/entity/Q19882338,भ्रामरी
http://www.wikidata.org/entity/Q854730,भैरव
http://www.wikidata.org/entity/Q855089,भृगु
http://www.wikidata.org/entity/Q581805,भूमि (देवी)
http://www.wikidata.org/entity/Q2608097,भुवनेश्वरी
http://www.wikidata.org/entity/Q4901711,भिक्शाटाना
http://www.wikidata.org/entity/Q2072991,भारतमाता
http://www.wikidata.org/entity/Q2232493,भवानी
http://www.wikidata.org/entity/Q760003,भद्रा
http://www.wikidata.org/entity/Q3350517,भद्रकाली
http://www.wikidata.org/entity/Q2426607,भगीरथ
http://www.wikidata.org/entity/Q9422,भगवान महावीर
http://www.wikidata.org/entity/Q5584300,भगवान गोपीनाथ
http://www.wikidata.org/entity/Q854683,भग (हिन्दू धर्म)
http://www.wikidata.org/entity/Q11389,ब्रह्मा
http://www.wikidata.org/entity/Q289162,ब्रह्मन्
http://www.wikidata.org/entity/Q2766571,ब्रह्मचारिणी
http://www.wikidata.org/entity/Q645312,बैक्कस
http://www.wikidata.org/entity/Q916959,बृहस्पति (ज्योतिष)
http://www.wikidata.org/entity/Q851426,बुध (ज्योतिष)
http://www.wikidata.org/entity/Q2397602,बाहुबली
http://www.wikidata.org/entity/Q129106,बास्त
http://www.wikidata.org/entity/Q4837273,बाबा बालकनाथ
http://www.wikidata.org/entity/Q803672,बहुचरा माता
http://www.wikidata.org/entity/Q472896,बहद्रा
http://www.wikidata.org/entity/Q1061606,बलराम
http://www.wikidata.org/entity/Q13017759,बर स्याम देवाधिराज
http://www.wikidata.org/entity/Q4841418,बगलामुखी
http://www.wikidata.org/entity/Q209644,फ़्लोरा
http://www.wikidata.org/entity/Q39231,फ्यूजीयामा
http://www.wikidata.org/entity/Q107337237,फौओइबी
http://www.wikidata.org/entity/Q1775444,फोस्फोरस
http://www.wikidata.org/entity/Q4654,फ़ोर्तूना
http://www.wikidata.org/entity/Q3401389,प्रसूति
http://www.wikidata.org/entity/Q7238672,प्रत्यङ्गिरा
http://www.wikidata.org/entity/Q41127,पोसाइडन
http://www.wikidata.org/entity/Q1341130,पृथ्वी
http://www.wikidata.org/entity/Q738799,पूषन्
http://www.wikidata.org/entity/Q2374344,पूतना
http://www.wikidata.org/entity/Q7261841,पुष्पदन्त
http://www.wikidata.org/entity/Q770448,पुलस्त्य
http://www.wikidata.org/entity/Q146321,पिताह
http://www.wikidata.org/entity/Q1400271,पार्श्वनाथ जी
http://www.wikidata.org/entity/Q170485,पार्वती
http://www.wikidata.org/entity/Q18386066,पाखंगबा
http://www.wikidata.org/entity/Q2055566,पशुपति
http://www.wikidata.org/entity/Q45967,पर्सिफ़ोनी
http://www.wikidata.org/entity/Q7123864,पद्ममप्रभु जी
http://www.wikidata.org/entity/Q7123883,पदमावती
http://www.wikidata.org/entity/Q4344449,पञ्चायतन पूजा
http://www.wikidata.org/entity/Q15651202,पंचकन्या
http://www.wikidata.org/entity/Q245395,पंगु
http://www.wikidata.org/entity/Q1746328,नेमिनाथ जी
http://www.wikidata.org/entity/Q169040,नेफ़्थिस
http://www.wikidata.org/entity/Q191815,नेइथ
http://www.wikidata.org/entity/Q165496,नुत
http://www.wikidata.org/entity/Q20991258,नाभिराज
http://www.wikidata.org/entity/Q217420,"नाना, देवता"
http://www.wikidata.org/entity/Q271990,नाग
http://www.wikidata.org/entity/Q2671565,नवदुर्गा
http://www.wikidata.org/entity/Q2472959,नर-नारायण अवतार
http://www.wikidata.org/entity/Q2752560,नमिनाथ जी
http://www.wikidata.org/entity/Q841255,नन्दी
http://www.wikidata.org/entity/Q3609023,नंदनी माता
http://www.wikidata.org/entity/Q23641297,नटराज
http://www.wikidata.org/entity/Q1207774,धूमिल
http://www.wikidata.org/entity/Q47142482,धामिनी
http://www.wikidata.org/entity/Q2813275,धर्मनाथ जी
http://www.wikidata.org/entity/Q202011,धन्वंतरी
http://www.wikidata.org/entity/Q1057886,द्रौपदी
http://www.wikidata.org/entity/Q2605000,द्रोणाचार्य
http://www.wikidata.org/entity/Q1133509,द्यौष्पिता
http://www.wikidata.org/entity/Q4089480,दैवी यमज
http://www.wikidata.org/entity/Q5252611,देवसेना
http://www.wikidata.org/entity/Q620629,देववाद
http://www.wikidata.org/entity/Q379581,देवकी
http://www.wikidata.org/entity/Q382973,दुर्गा
http://www.wikidata.org/entity/Q1230306,दिति
http://www.wikidata.org/entity/Q1398903,दिक्पाल
http://www.wikidata.org/entity/Q1165101,दनु (भारत)
http://www.wikidata.org/entity/Q1157763,दक्ष प्रजापति
http://www.wikidata.org/entity/Q146921,थोथ
http://www.wikidata.org/entity/Q105856539,थोंङाक् लाईरेम्बी
http://www.wikidata.org/entity/Q1616179,त्वष्ट्र
http://www.wikidata.org/entity/Q7843885,त्रिपुरान्तक
http://www.wikidata.org/entity/Q2402056,त्रिपुरा सुंदरी
http://www.wikidata.org/entity/Q4900803,त्रिपुरभैरवी
http://www.wikidata.org/entity/Q37090,त्रित्व
http://www.wikidata.org/entity/Q2481517,तेन्ग्री
http://www.wikidata.org/entity/Q1077817,तीर्थंकर
http://www.wikidata.org/entity/Q2462108,तारा
http://www.wikidata.org/entity/Q15221664,तारकासुर
http://www.wikidata.org/entity/Q40730,डिमीटर
http://www.wikidata.org/entity/Q41680,डायोनाइसस
http://www.wikidata.org/entity/Q132543,डायना
http://www.wikidata.org/entity/Q1127224,डाकिनी
http://www.wikidata.org/entity/Q746709,टाऱा
http://www.wikidata.org/entity/Q2682683,झूलेलाल
http://www.wikidata.org/entity/Q34201,ज़्यूस
http://www.wikidata.org/entity/Q17064714,जैन धर्म में राम
http://www.wikidata.org/entity/Q125046,जूनो
http://www.wikidata.org/entity/Q4649,जुपिटर
http://www.wikidata.org/entity/Q2730903,जानबाई
http://www.wikidata.org/entity/Q18126247,जयनत
http://www.wikidata.org/entity/Q1370311,जगन्नाथ
http://www.wikidata.org/entity/Q3348908,जगद्धात्री
http://www.wikidata.org/entity/Q617337,छिन्नमस्ता
http://www.wikidata.org/entity/Q110652237,चोमदेउ
http://www.wikidata.org/entity/Q1061550,चामुंडा
http://www.wikidata.org/entity/Q12425525,चंद्रघंटा
http://www.wikidata.org/entity/Q1061795,चंद्र देव
http://www.wikidata.org/entity/Q5071432,चंदाप्रभु जी
http://www.wikidata.org/entity/Q2088394,चण्डी
http://www.wikidata.org/entity/Q108914013,ङानु लैम
http://www.wikidata.org/entity/Q3635344,गोगाजी
http://www.wikidata.org/entity/Q715162,गुयानयिन
http://www.wikidata.org/entity/Q188676,गरुड
http://www.wikidata.org/entity/Q1291498,गन्धर्व
http://www.wikidata.org/entity/Q293560,गंध
http://www.wikidata.org/entity/Q1579,गणेश
http://www.wikidata.org/entity/Q5517538,गजलक्ष्मी
http://www.wikidata.org/entity/Q580113,गंगा देवी
http://www.wikidata.org/entity/Q190521,खौन्सु
http://www.wikidata.org/entity/Q108913956,खुनु लैम
http://www.wikidata.org/entity/Q2978483,खर-दूषण
http://www.wikidata.org/entity/Q638964,खंडोबा
http://www.wikidata.org/entity/Q44204,क्रोनोस
http://www.wikidata.org/entity/Q5011,क्यूपिड
http://www.wikidata.org/entity/Q11564663,कौशिकी
http://www.wikidata.org/entity/Q19605562,कौमारी
http://www.wikidata.org/entity/Q6394870,केसरी
http://www.wikidata.org/entity/Q1367259,केतु
http://www.wikidata.org/entity/Q15045453,कूष्माण्डा
http://www.wikidata.org/entity/Q2725781,कुश
http://www.wikidata.org/entity/Q223617,कुबेर
http://www.wikidata.org/entity/Q2790221,कुंथुनाथ जी
http://www.wikidata.org/entity/Q132127,काली माता
http://www.wikidata.org/entity/Q12974924,कालान्तक
http://www.wikidata.org/entity/Q12419362,कालरात्रि
http://www.wikidata.org/entity/Q380817,कार्तिकेय
http://www.wikidata.org/entity/Q16277600,कामाख्या
http://www.wikidata.org/entity/Q1722818,कामाक्षी
http://www.wikidata.org/entity/Q2361729,कामधेनु
http://www.wikidata.org/entity/Q113155,कामदेव
http://www.wikidata.org/entity/Q25087,कात्यायिनी
http://www.wikidata.org/entity/Q1695219,कद्रू
http://www.wikidata.org/entity/Q3115610,कण्णगि
http://www.wikidata.org/entity/Q46491,ओसिरिस
http://www.wikidata.org/entity/Q201261,ओरायन (मिथक)
http://www.wikidata.org/entity/Q35500,ऐफ़्रोडाइटी
http://www.wikidata.org/entity/Q40901,एरीस
http://www.wikidata.org/entity/Q538339,एंजेरोना
http://www.wikidata.org/entity/Q579072,उषस्
http://www.wikidata.org/entity/Q12044,उड़नेवाला स्पैगेट्टी दानव
http://www.wikidata.org/entity/Q79876,ईसिस
http://www.wikidata.org/entity/Q825,ईसाई मत में ईश्वर
http://www.wikidata.org/entity/Q121973,ईरोस
http://www.wikidata.org/entity/Q47553,इष्तार
http://www.wikidata.org/entity/Q1656495,इला
http://www.wikidata.org/entity/Q85313687,इरैम
http://www.wikidata.org/entity/Q28319962,इमोइनु
http://www.wikidata.org/entity/Q128335,इन्द्र
http://www.wikidata.org/entity/Q213771,इंती
http://www.wikidata.org/entity/Q39503,आर्टेमिस
http://www.wikidata.org/entity/Q3400773,आप
http://www.wikidata.org/entity/Q83693553,आकाशभैरव
http://www.wikidata.org/entity/Q179575,अहुरा मज़्दा
http://www.wikidata.org/entity/Q624083,असुर
http://www.wikidata.org/entity/Q751147,अष्टसाहस्रिका प्रज्ञापारमिता
http://www.wikidata.org/entity/Q3345994,अष्टलक्ष्मी
http://www.wikidata.org/entity/Q726593,अश्विनीकुमार
http://www.wikidata.org/entity/Q16039150,अशोक सुंदरी
http://www.wikidata.org/entity/Q193849,अवलोकितेश्वर
http://www.wikidata.org/entity/Q234801,अल्लाह
http://www.wikidata.org/entity/Q3351524,अलक्ष्मी
http://www.wikidata.org/entity/Q6183204,अल-लात
http://www.wikidata.org/entity/Q145664,अर्यमन
http://www.wikidata.org/entity/Q639313,अर्धनारीश्वर
http://www.wikidata.org/entity/Q2722656,अरनाथ जी
http://www.wikidata.org/entity/Q4784169,अरण्यानि
http://www.wikidata.org/entity/Q2719698,अय्या वैकुंदर
http://www.wikidata.org/entity/Q2477202,अय्यप्प
http://www.wikidata.org/entity/Q1318266,अयनार
http://www.wikidata.org/entity/Q2628783,अम्मन
http://www.wikidata.org/entity/Q597586,अमोघसिद्धि
http://www.wikidata.org/entity/Q58373,अमुन
http://www.wikidata.org/entity/Q2722402,अभिनंदन जी
http://www.wikidata.org/entity/Q37340,अपोलो
http://www.wikidata.org/entity/Q2358219,अपाम नपात
http://www.wikidata.org/entity/Q564555,अन्नपूर्णा
http://www.wikidata.org/entity/Q47534,अनूबिस
http://www.wikidata.org/entity/Q2849968,अनिल
http://www.wikidata.org/entity/Q2479214,अनसूया
http://www.wikidata.org/entity/Q3020299,अनंतनाथ जी
http://www.wikidata.org/entity/Q31666,अदिति
http://www.wikidata.org/entity/Q37122,अथीना
http://www.wikidata.org/entity/Q130227,अतेन
http://www.wikidata.org/entity/Q170569,अतुम
http://www.wikidata.org/entity/Q2190324,अतिङकोक मरु सिदब
http://www.wikidata.org/entity/Q3351786,अजितनाथ जी
http://www.wikidata.org/entity/Q12989817,अंजना
http://www.wikidata.org/entity/Q394867,अग्नि देव
http://www.wikidata.org/entity/Q223805,अंगिरा मैन्यु
http://www.wikidata.org/entity/Q9616887,yama
http://www.wikidata.org/entity/Q4519551,shakambhari
http://www.wikidata.org/entity/Q99744425,Q99744425
http://www.wikidata.org/entity/Q99743301,Q99743301
http://www.wikidata.org/entity/Q99743300,Q99743300
http://www.wikidata.org/entity/Q99743298,Q99743298
http://www.wikidata.org/entity/Q99743265,Q99743265
http://www.wikidata.org/entity/Q99743232,Q99743232
http://www.wikidata.org/entity/Q994032,Q994032
http://www.wikidata.org/entity/Q992480,Q992480
http://www.wikidata.org/entity/Q98653703,Q98653703
http://www.wikidata.org/entity/Q9864262,Q9864262
http://www.wikidata.org/entity/Q986081,Q986081
http://www.wikidata.org/entity/Q98526818,Q98526818
http://www.wikidata.org/entity/Q984802,Q984802
http://www.wikidata.org/entity/Q98083023,Q98083023
http://www.wikidata.org/entity/Q98082969,Q98082969
http://www.wikidata.org/entity/Q979627,Q979627
http://www.wikidata.org/entity/Q978414,Q978414
http://www.wikidata.org/entity/Q9780953,Q9780953
http://www.wikidata.org/entity/Q978079,Q978079
http://www.wikidata.org/entity/Q977188,Q977188
http://www.wikidata.org/entity/Q97667489,Q97667489
http://www.wikidata.org/entity/Q97667477,Q97667477
http://www.wikidata.org/entity/Q97667465,Q97667465
http://www.wikidata.org/entity/Q97653378,Q97653378
http://www.wikidata.org/entity/Q97650796,Q97650796
http://www.wikidata.org/entity/Q97650384,Q97650384
http://www.wikidata.org/entity/Q97649797,Q97649797
http://www.wikidata.org/entity/Q97630551,Q97630551
http://www.wikidata.org/entity/Q97630135,Q97630135
http://www.wikidata.org/entity/Q97629593,Q97629593
http://www.wikidata.org/entity/Q97629381,Q97629381
http://www.wikidata.org/entity/Q97629224,Q97629224
http://www.wikidata.org/entity/Q97581031,Q97581031
http://www.wikidata.org/entity/Q975581,Q975581
http://www.wikidata.org/entity/Q97500831,Q97500831
http://www.wikidata.org/entity/Q97486027,Q97486027
http://www.wikidata.org/entity/Q97485552,Q97485552
http://www.wikidata.org/entity/Q97485551,Q97485551
http://www.wikidata.org/entity/Q9747810,Q9747810
http://www.wikidata.org/entity/Q97378659,Q97378659
http://www.wikidata.org/entity/Q97359399,Q97359399
http://www.wikidata.org/entity/Q97358258,Q97358258
http://www.wikidata.org/entity/Q9735683,Q9735683
http://www.wikidata.org/entity/Q97352661,Q97352661
http://www.wikidata.org/entity/Q97352604,Q97352604
http://www.wikidata.org/entity/Q97324470,Q97324470
http://www.wikidata.org/entity/Q97184246,Q97184246
http://www.wikidata.org/entity/Q97173787,Q97173787
http://www.wikidata.org/entity/Q97156257,Q97156257
http://www.wikidata.org/entity/Q97155736,Q97155736
http://www.wikidata.org/entity/Q971072,Q971072
http://www.wikidata.org/entity/Q97097877,Q97097877
http://www.wikidata.org/entity/Q970809,Q970809
http://www.wikidata.org/entity/Q967226,Q967226
http://www.wikidata.org/entity/Q9669927,Q9669927
http://www.wikidata.org/entity/Q966902,Q966902
http://www.wikidata.org/entity/Q966521,Q966521
http://www.wikidata.org/entity/Q96623275,Q96623275
http://www.wikidata.org/entity/Q966139,Q966139
http://www.wikidata.org/entity/Q966042,Q966042
http://www.wikidata.org/entity/Q965980,Q965980
http://www.wikidata.org/entity/Q96573515,Q96573515
http://www.wikidata.org/entity/Q96409842,Q96409842
http://www.wikidata.org/entity/Q9635388,Q9635388
http://www.wikidata.org/entity/Q96072034,Q96072034
http://www.wikidata.org/entity/Q960436,Q960436
http://www.wikidata.org/entity/Q9602646,Q9602646
http://www.wikidata.org/entity/Q9594792,Q9594792
http://www.wikidata.org/entity/Q9581080,Q9581080
http://www.wikidata.org/entity/Q956931,Q956931
http://www.wikidata.org/entity/Q955406,Q955406
http://www.wikidata.org/entity/Q953033,Q953033
http://www.wikidata.org/entity/Q952776,Q952776
http://www.wikidata.org/entity/Q9523303,Q9523303
http://www.wikidata.org/entity/Q9496747,Q9496747
http://www.wikidata.org/entity/Q9496585,Q9496585
http://www.wikidata.org/entity/Q949290,Q949290
http://www.wikidata.org/entity/Q949266,Q949266
http://www.wikidata.org/entity/Q948742,Q948742
http://www.wikidata.org/entity/Q947409,Q947409
http://www.wikidata.org/entity/Q94698922,Q94698922
http://www.wikidata.org/entity/Q946657,Q946657
http://www.wikidata.org/entity/Q946419,Q946419
http://www.wikidata.org/entity/Q945508,Q945508
http://www.wikidata.org/entity/Q944790,Q944790
http://www.wikidata.org/entity/Q94401472,Q94401472
http://www.wikidata.org/entity/Q943459,Q943459
http://www.wikidata.org/entity/Q942906,Q942906
http://www.wikidata.org/entity/Q942519,Q942519
http://www.wikidata.org/entity/Q941670,Q941670
http://www.wikidata.org/entity/Q94066,Q94066
http://www.wikidata.org/entity/Q939549,Q939549
http://www.wikidata.org/entity/Q939440,Q939440
http://www.wikidata.org/entity/Q939129,Q939129
http://www.wikidata.org/entity/Q9386388,Q9386388
http://www.wikidata.org/entity/Q9384988,Q9384988
http://www.wikidata.org/entity/Q9384970,Q9384970
http://www.wikidata.org/entity/Q9384962,Q9384962
http://www.wikidata.org/entity/Q9384958,Q9384958
http://www.wikidata.org/entity/Q9383246,Q9383246
http://www.wikidata.org/entity/Q9382613,Q9382613
http://www.wikidata.org/entity/Q9378880,Q9378880
http://www.wikidata.org/entity/Q93778798,Q93778798
http://www.wikidata.org/entity/Q937512,Q937512
http://www.wikidata.org/entity/Q9371672,Q9371672
http://www.wikidata.org/entity/Q936993,Q936993
http://www.wikidata.org/entity/Q936979,Q936979
http://www.wikidata.org/entity/Q936519,Q936519
http://www.wikidata.org/entity/Q936486,Q936486
http://www.wikidata.org/entity/Q936324,Q936324
http://www.wikidata.org/entity/Q9358865,Q9358865
http://www.wikidata.org/entity/Q935885,Q935885
http://www.wikidata.org/entity/Q9356425,Q9356425
http://www.wikidata.org/entity/Q9350821,Q9350821
http://www.wikidata.org/entity/Q9338656,Q9338656
http://www.wikidata.org/entity/Q9337884,Q9337884
http://www.wikidata.org/entity/Q9334903,Q9334903
http://www.wikidata.org/entity/Q932672,Q932672
http://www.wikidata.org/entity/Q932659,Q932659
http://www.wikidata.org/entity/Q932093,Q932093
http://www.wikidata.org/entity/Q93172,Q93172
http://www.wikidata.org/entity/Q931321,Q931321
http://www.wikidata.org/entity/Q930633,Q930633
http://www.wikidata.org/entity/Q930509,Q930509
http://www.wikidata.org/entity/Q930167,Q930167
http://www.wikidata.org/entity/Q9294975,Q9294975
http://www.wikidata.org/entity/Q9286479,Q9286479
http://www.wikidata.org/entity/Q9285919,Q9285919
http://www.wikidata.org/entity/Q926518,Q926518
http://www.wikidata.org/entity/Q926123,Q926123
http://www.wikidata.org/entity/Q9257251,Q9257251
http://www.wikidata.org/entity/Q9249600,Q9249600
http://www.wikidata.org/entity/Q924762,Q924762
http://www.wikidata.org/entity/Q922824,Q922824
http://www.wikidata.org/entity/Q922680,Q922680
http://www.wikidata.org/entity/Q922493,Q922493
http://www.wikidata.org/entity/Q922272,Q922272
http://www.wikidata.org/entity/Q921527,Q921527
http://www.wikidata.org/entity/Q9212964,Q9212964
http://www.wikidata.org/entity/Q9207548,Q9207548
http://www.wikidata.org/entity/Q920598,Q920598
http://www.wikidata.org/entity/Q920416,Q920416
http://www.wikidata.org/entity/Q920319,Q920319
http://www.wikidata.org/entity/Q920236,Q920236
http://www.wikidata.org/entity/Q9199713,Q9199713
http://www.wikidata.org/entity/Q9198099,Q9198099
http://www.wikidata.org/entity/Q919544,Q919544
http://www.wikidata.org/entity/Q9190876,Q9190876
http://www.wikidata.org/entity/Q918202,Q918202
http://www.wikidata.org/entity/Q918104,Q918104
http://www.wikidata.org/entity/Q9178127,Q9178127
http://www.wikidata.org/entity/Q915408,Q915408
http://www.wikidata.org/entity/Q9150392,Q9150392
http://www.wikidata.org/entity/Q9150391,Q9150391
http://www.wikidata.org/entity/Q9150081,Q9150081
http://www.wikidata.org/entity/Q9142853,Q9142853
http://www.wikidata.org/entity/Q9133532,Q9133532
http://www.wikidata.org/entity/Q913161,Q913161
http://www.wikidata.org/entity/Q912408,Q912408
http://www.wikidata.org/entity/Q911168,Q911168
http://www.wikidata.org/entity/Q911084,Q911084
http://www.wikidata.org/entity/Q91088537,Q91088537
http://www.wikidata.org/entity/Q910747,Q910747
http://www.wikidata.org/entity/Q910403,Q910403
http://www.wikidata.org/entity/Q910293,Q910293
http://www.wikidata.org/entity/Q910061,Q910061
http://www.wikidata.org/entity/Q9097353,Q9097353
http://www.wikidata.org/entity/Q9096931,Q9096931
http://www.wikidata.org/entity/Q9095610,Q9095610
http://www.wikidata.org/entity/Q9090923,Q9090923
http://www.wikidata.org/entity/Q907685,Q907685
http://www.wikidata.org/entity/Q9070404,Q9070404
http://www.wikidata.org/entity/Q9055257,Q9055257
http://www.wikidata.org/entity/Q9052180,Q9052180
http://www.wikidata.org/entity/Q9049602,Q9049602
http://www.wikidata.org/entity/Q903273,Q903273
http://www.wikidata.org/entity/Q9026969,Q9026969
http://www.wikidata.org/entity/Q901487,Q901487
http://www.wikidata.org/entity/Q9010200,Q9010200
http://www.wikidata.org/entity/Q9006564,Q9006564
http://www.wikidata.org/entity/Q900649,Q900649
http://www.wikidata.org/entity/Q899006,Q899006
http://www.wikidata.org/entity/Q898947,Q898947
